postcode,lat,long,cluster,solar_ref_id,ref_lat,ref_long,distance_km
5520,-33.769107,138.12018,415,AUS_SOLAR_REF_415,-33.60465982,138.2166319,21.1616904857412
5520,-33.769107,138.12018,415,AUS_SOLAR_REF_415,-33.60465982,138.2166319,21.1616904857412
5520,-33.769107,138.12018,415,AUS_SOLAR_REF_415,-33.60465982,138.2166319,21.1616904857412
5521,-33.567546,138.210043,415,AUS_SOLAR_REF_415,-33.60465982,138.2166319,4.184051082849369
5522,-33.578188,138.003325,415,AUS_SOLAR_REF_415,-33.60465982,138.2166319,23.85869819920971
5522,-33.578188,138.003325,415,AUS_SOLAR_REF_415,-33.60465982,138.2166319,23.85869819920971
5522,-33.578188,138.003325,415,AUS_SOLAR_REF_415,-33.60465982,138.2166319,23.85869819920971
5522,-33.578188,138.003325,415,AUS_SOLAR_REF_415,-33.60465982,138.2166319,23.85869819920971
5523,-33.187701,138.2130413,189,AUS_SOLAR_REF_189,-33.187701,138.2130413,0.0
5523,-33.401829,138.165325,415,AUS_SOLAR_REF_415,-33.60465982,138.2166319,23.2233486763383
5523,-33.401829,138.165325,415,AUS_SOLAR_REF_415,-33.60465982,138.2166319,23.2233486763383
